variant,strategy,tier,dev_n,dev_clv_pts,dev_clv_prob_pp,dev_ev_pct,dev_ev_z,dev_win_pct,dev_flat_roi_pct,y2025_n,y2025_clv_pts,y2025_clv_prob_pp,y2025_ev_pct,y2025_flat_roi_pct,kelly_2024_track_pp,kelly_2024_bets,kelly_2024_expected_growth_pct,kelly_2024_realized_growth_pct,kelly_2025_track_pp,kelly_2025_bets,kelly_2025_expected_growth_pct,kelly_2025_realized_growth_pct,dev_ev_holm_pass
reference,spreads|A|wired_W4,prior_week,260,0.1481,0.5146,-3.8793,-6.1559,48.4127,-7.492,252,-0.0714,-0.2325,-4.5768,-5.0675,,0,0.0,0.0,0.5146,2,-0.1947,1.8011,False
reference,spreads|A|python_unified,prior_week,554,-0.0054,-0.0485,-4.5687,-10.628,46.6292,-10.4175,271,0.0756,0.2823,-3.9243,-0.4199,-0.2057,2,-0.0993,0.207,-0.0485,2,-0.0957,1.2594,False
reference,totals|C|kmulti_rush_epa_total,prior_week,557,0.1966,0.5702,-3.3081,-8.8882,51.5596,-1.5153,277,0.1408,0.4102,-3.6692,-7.5295,0.7367,3,-0.0892,0.5855,0.5702,2,-0.1064,-0.9438,False
reference,spreads|A|kmulti_rush_epa,prior_week,554,0.0181,0.0417,-4.3455,-9.4936,49.2509,-5.6483,271,-0.0867,-0.2788,-5.0696,-9.0028,0.0515,2,-0.1443,0.1934,0.0417,1,-0.0534,0.1722,False
best_book,spreads|A|wired_W9,prior_week,554,0.5767,2.1489,-0.242,-0.4606,53.4196,2.1296,271,0.6513,2.2972,-0.9478,-7.5813,2.1818,108,-0.6334,-1.6171,2.1489,49,0.434,-2.5157,False
reference,spreads|A|wired_W5,in_week,554,0.0,0.0261,-4.349,-9.5317,47.3783,-9.1713,271,-0.1679,-0.5956,-5.6703,-1.1504,0.0779,2,-0.149,0.192,0.0261,1,-0.051,0.1648,False
reference,spreads|A|recent_form,prior_week,554,-0.0108,-0.0613,-4.6976,-10.1708,51.3109,-1.9356,271,0.1863,0.68,-3.2189,-6.1435,0.0254,1,-0.163,-0.4502,-0.0613,1,-0.0381,0.1231,False
reference,spreads|baseline|always_favorite,prior_week,541,-0.0481,-0.1183,-4.6014,-9.6319,52.975,1.1299,268,0.0485,0.2107,-3.8939,-9.3153,-0.2505,3,-0.1507,-0.0017,-0.1183,1,-0.0539,1.0955,False
best_book,spreads|A|wired_W10,prior_week,554,0.4603,1.7097,-1.0915,-2.2446,51.0055,-2.3853,271,0.6218,2.2455,-1.1326,-5.6099,1.7543,96,-1.0728,-4.8597,1.7097,42,0.8677,1.244,False
best_book,totals|C|wired_W1_total,prior_week,204,0.723,2.072,-0.0741,-0.1097,48.7437,-6.3291,203,0.7315,2.0754,-1.4948,-4.8592,,0,0.0,0.0,2.072,21,-0.2078,0.2921,False
reference,totals|C|kmulti_minus_explosive_total,prior_week,557,0.2325,0.6756,-3.0193,-7.162,51.3761,-1.828,277,0.2202,0.6351,-3.2039,-6.139,0.8648,3,-0.0969,0.6391,0.6756,1,-0.112,-1.0096,False
reference,totals|C|kmulti_minus_turnover_total,prior_week,557,0.272,0.7832,-2.8466,-7.5064,52.6606,0.547,277,0.2166,0.6339,-3.2594,-4.0774,0.7339,3,-0.0891,0.5843,0.7832,2,-0.1264,-0.9551,False
reference,spreads|A|rest_travel,prior_week,554,0.0487,0.1644,-4.1972,-9.6469,46.4419,-10.8068,271,-0.131,-0.4559,-5.2336,-6.0718,0.0572,2,-0.1453,0.1931,0.1644,1,-0.0716,0.2308,False
reference,spreads|A|trenches,prior_week,554,0.0271,0.0741,-4.3005,-9.233,49.6255,-4.9542,271,0.0683,0.245,-3.909,-1.9723,-0.1977,2,-0.1007,0.2066,0.0741,2,-0.1171,1.3772,False
best_book,totals|C|kmulti_drive_scoring_total,prior_week,557,0.9048,2.4872,0.7076,1.4509,55.2294,5.6261,277,0.6552,1.8514,-1.9461,-6.5135,2.658,257,0.2124,10.4752,2.4872,205,-0.4304,0.2245,False
reference,totals|C|kmulti_minus_drives_total,prior_week,557,0.2846,0.8159,-2.7797,-7.1825,52.844,0.8898,277,0.2202,0.642,-3.2409,-3.3882,0.742,3,-0.0895,0.5877,0.8159,2,-0.1295,-0.9568,False
reference,totals|C|kmulti_minus_tempo_total,prior_week,557,0.2846,0.8159,-2.7797,-7.1825,52.844,0.8898,277,0.2202,0.642,-3.2409,-3.3882,0.742,3,-0.0895,0.5877,0.8159,2,-0.1295,-0.9568,False
best_book,totals|C|kmulti_minus_rush_epa_total,prior_week,557,0.9057,2.4826,0.663,1.4908,53.945,3.196,277,0.7744,2.1972,-1.335,-3.9513,2.7512,260,-0.2864,5.4541,2.4826,201,0.067,0.9354,False
reference,totals|C|kmulti_success_total,prior_week,557,0.2792,0.8041,-2.7726,-7.0247,52.4771,0.1994,277,0.1986,0.5804,-3.3228,-4.0812,0.9102,3,-0.0997,0.6581,0.8041,1,-0.1198,-1.077,False
reference,totals|C|dynamic_state,prior_week,557,0.2469,0.7142,-3.0542,-6.9136,50.6422,-3.2053,277,0.3249,0.9253,-2.5868,-3.396,0.8268,4,-0.0997,0.7571,0.7142,2,-0.1199,-0.9514,False
reference,totals|C|kmulti_full_total,prior_week,557,0.2935,0.8396,-2.7359,-7.0122,52.844,0.8898,277,0.2202,0.642,-3.2409,-3.3882,0.742,3,-0.0895,0.5877,0.8396,2,-0.1317,-0.9581,False
reference,spreads|A|turnover_regressed,prior_week,554,-0.0325,-0.1271,-4.8304,-10.2236,50.1873,-3.9354,271,-0.0683,-0.2243,-4.9295,-2.7415,0.0462,2,-0.1434,0.1937,-0.1271,2,-0.082,1.184,False
best_book,totals|A|kmulti_minus_tempo_total,prior_week,557,0.9147,2.4863,0.4129,0.833,53.211,1.6743,277,0.6245,1.7571,-1.9123,1.1924,2.7371,252,0.0825,8.7523,2.4863,213,-0.3093,5.3717,False
reference,spreads|A|wired_W10,prior_week,554,0.0235,0.075,-4.5044,-9.8357,49.0637,-6.1114,271,-0.0424,-0.144,-4.1762,-6.7669,0.1924,2,-0.1691,0.1859,0.075,1,-0.059,1.1878,False
reference,spreads|B|python_unified,prior_week,554,0.056,0.1939,-4.1327,-8.565,49.2509,-5.724,271,0.2454,0.8712,-2.1941,0.1165,0.1826,2,-0.1674,0.1864,0.1939,1,-0.0622,1.2445,False
reference,totals|B|kalman_total,prior_week,557,0.202,0.5747,-3.3569,-7.4609,53.7615,2.6498,277,-0.1408,-0.4066,-5.2294,-4.0306,0.7657,2,-0.0658,0.7241,0.5747,1,-0.1652,1.8833,False
best_book,spreads|C|kmulti_minus_rush_epa,prior_week,554,0.6164,2.2719,-0.1377,-0.2921,50.7435,-2.8776,271,0.8967,3.2042,1.0286,-4.4905,2.5339,203,-1.1715,-6.4745,2.2719,59,0.9399,-1.8646,False
reference,totals|B|kmulti_k2_total,prior_week,557,0.211,0.5919,-3.3,-7.0631,53.211,1.5843,277,-0.1083,-0.3155,-5.0404,-8.1719,0.7713,2,-0.0662,0.7295,0.5919,1,-0.166,1.8915,False
best_book,spreads|A|python_football,prior_week,554,0.4892,1.8093,-0.8021,-1.6362,50.1873,-3.9325,271,0.7546,2.6121,-0.7863,4.6508,1.598,86,-0.8983,-2.5478,1.8093,40,0.6627,5.5124,False
reference,spreads|A|pass_eff_matchup,prior_week,554,0.0415,0.128,-4.419,-9.8321,46.0674,-11.6084,271,0.0129,0.0795,-3.9456,-2.7044,0.2231,3,-0.1754,0.1758,0.128,1,-0.0604,1.2131,False
best_book,totals|A|pace_total,prior_week,557,0.8546,2.3238,0.2563,0.5029,56.1243,7.2188,277,0.5884,1.6594,-1.9856,-2.6417,2.5131,256,-0.0395,9.5872,2.3238,53,-0.1977,0.6,False
reference,totals|B|kmulti_pass_epa_total,prior_week,557,0.2522,0.6965,-3.0366,-6.5152,52.4771,0.1875,277,-0.0794,-0.2406,-4.883,-1.972,0.8615,1,-0.0666,0.6653,0.6965,1,-0.1709,1.9414,False
reference,totals|C|kmulti_minus_drive_scoring_total,prior_week,557,0.3115,0.8887,-2.6163,-6.8332,53.578,2.2702,277,0.1769,0.5304,-3.4648,-2.696,0.9477,3,-0.1019,0.6737,0.8887,2,-0.1364,-0.9607,False
best_book,spreads|C|kmulti_minus_turnover,prior_week,554,0.5957,2.1972,-0.2482,-0.5339,50.5576,-3.2332,271,0.9022,3.2217,1.0204,-6.5117,2.3186,123,-1.1216,-6.9641,2.1972,61,0.8821,-2.0391,False
reference,totals|B|kmulti_minus_explosive_total,prior_week,557,0.2953,0.8177,-2.8644,-6.0767,51.5596,-1.5097,277,-0.0975,-0.295,-5.0089,-10.2305,0.8185,1,-0.0644,0.6448,0.8177,1,-0.1766,1.9993,False
best_book,totals|B|kmulti_drives_total,prior_week,557,0.8052,2.1841,0.031,0.0667,53.7753,2.9113,277,0.3592,1.0052,-2.8527,0.4002,2.3179,113,0.1235,4.1955,2.1841,56,-0.3646,3.543,False
reference,spreads|A|wired_W12,prior_week,554,-0.0181,-0.099,-4.729,-9.5593,48.3146,-7.4021,271,-0.0498,-0.1568,-4.7345,0.8777,-0.0175,1,-0.1548,-0.4277,-0.099,2,-0.0869,1.2109,False
reference,spreads|A|nfelo_rating,third_party_bulk,554,0.2527,0.9191,-3.0102,-7.1589,48.5019,-7.194,271,-0.0867,-0.2796,-4.6453,0.835,1.2236,4,-0.2417,1.2086,0.9191,0,0.0,0.0,False
reference,totals|C|kmulti_explosive_total,prior_week,557,0.2163,0.6283,-3.1549,-8.6805,52.2936,-0.1448,277,0.0975,0.2899,-3.9139,-2.7051,0.6058,2,-0.1304,1.5183,0.6283,2,-0.1118,-0.9469,False
reference,spreads|A|kmulti_drives,prior_week,554,0.0523,0.1639,-4.228,-8.8876,47.7528,-8.441,271,-0.0978,-0.3435,-5.1999,-1.2118,0.2021,2,-0.1708,0.1853,0.1639,1,-0.0715,0.2306,False
best_book,spreads|C|kmulti_minus_pass_epa,prior_week,554,0.5975,2.2049,-0.2086,-0.4451,50.5576,-3.2403,271,0.917,3.2711,1.1005,-7.9086,2.334,123,-1.1293,-7.0761,2.2049,61,0.8866,-2.0819,False
reference,totals|B|kmulti_success_total,prior_week,557,0.2379,0.6562,-3.2006,-6.378,51.3761,-1.8991,277,-0.2202,-0.641,-5.7018,-7.4827,1.0238,1,-0.0746,0.7428,0.6562,1,-0.169,1.9222,False
best_book,spreads|B|drive_eff,prior_week,554,0.5939,2.1905,-0.1392,-0.3208,52.2305,-0.1662,271,0.9446,3.3534,1.3099,0.9037,2.2779,117,-1.2831,-9.4266,2.1905,59,1.0393,1.8243,False
best_book,spreads|C|kmulti_minus_drives,prior_week,554,0.5984,2.2089,-0.1901,-0.4053,50.7435,-2.8895,271,0.8967,3.1994,0.9673,-7.1882,2.3421,123,-1.1333,-7.1349,2.2089,61,0.8889,-2.1043,False
reference,spreads|A|availability,in_week,546,0.0641,0.2501,-3.9416,-8.8603,46.9582,-9.7893,259,0.0695,0.2839,-3.694,1.2109,0.1523,2,-0.1621,0.188,0.2501,1,-0.0843,0.2717,False
reference,spreads|baseline|always_underdog,prior_week,541,0.0481,0.1183,-4.4184,-9.3733,47.025,-9.6633,268,-0.0485,-0.2107,-5.0197,0.669,0.2505,3,-0.1818,0.1598,0.1183,1,-0.0647,0.2088,False
best_book,spreads|C|kmulti_full,prior_week,554,0.6011,2.2186,-0.1824,-0.3815,50.7435,-2.8957,271,0.8967,3.1994,0.9673,-7.1882,2.3616,124,-1.1427,-7.2774,2.2186,61,0.8945,-2.1583,False
best_book,totals|B|wired_W8_total,prior_week,204,0.5221,1.4595,-1.116,-2.0689,54.2289,4.2199,203,0.3005,0.8192,-3.0598,-2.2917,,0,0.0,0.0,1.4595,17,-0.2491,1.6274,False
best_book,totals|C|kmulti_minus_success_total,prior_week,557,0.921,2.5207,0.7198,1.5656,55.4328,5.998,277,0.7545,2.1259,-1.5379,-4.6718,2.654,260,0.0411,10.314,2.5207,198,-0.2937,0.1325,False
reference,totals|C|kmulti_k2_total,prior_week,557,0.2145,0.6254,-3.1677,-7.4757,51.1927,-2.177,277,0.1155,0.3311,-3.8744,-9.6131,0.7399,2,-0.1415,1.6474,0.6254,2,-0.1115,-0.9467,False
reference,totals|B|sim_total,prior_week,557,0.1858,0.5399,-3.3773,-7.8039,54.4954,3.9286,277,-0.1155,-0.3406,-5.1034,-3.3414,0.8156,3,-0.0939,0.6185,0.5399,1,-0.1635,1.8667,False
reference,spreads|A|kmulti_pass_epa,prior_week,554,0.0722,0.2365,-4.2087,-8.56,46.0674,-11.6167,271,0.1199,0.4636,-3.4877,2.2439,0.3055,3,-0.1946,0.1279,0.2365,1,-0.0634,1.2648,False
reference,totals|C|kmulti_minus_k2_total,prior_week,557,0.2451,0.7127,-2.97,-7.1795,53.578,2.2593,277,0.2527,0.7365,-3.1365,-3.3792,0.7691,2,-0.144,1.6755,0.7127,1,-0.1143,-1.0291,False
reference,spreads|A|wired_W6,in_week,554,0.0632,0.2194,-4.0963,-8.8346,47.5655,-8.758,271,-0.1015,-0.3461,-4.8735,-1.9125,0.2493,3,-0.1815,0.1606,0.2194,1,-0.0798,0.2571,False
reference,spreads|B|python_football,prior_week,554,0.0758,0.2634,-3.9663,-7.362,48.5019,-7.0774,271,0.2454,0.8712,-2.1941,0.1165,0.3205,3,-0.1981,0.1192,0.2634,1,-0.0641,1.2777,False
reference,totals|C|kmulti_minus_success_total,prior_week,557,0.2738,0.7819,-2.8886,-6.7347,53.7615,2.5915,277,0.1841,0.5149,-3.5336,-5.4649,0.6804,2,-0.1366,1.5901,0.7819,2,-0.1262,-0.955,False
reference,totals|C|kmulti_minus_field_position_total,prior_week,557,0.2756,0.7897,-2.8241,-6.7129,54.3119,3.6532,277,0.2635,0.7533,-3.1091,-2.69,0.7831,2,-0.1451,1.6889,0.7897,1,-0.1189,-1.0695,False
reference,totals|C|kmulti_minus_rush_epa_total,prior_week,557,0.2433,0.7032,-2.9926,-7.6936,52.1101,-0.4757,277,0.2202,0.642,-3.22,-4.7667,0.794,2,-0.146,1.6994,0.7032,2,-0.1188,-0.9508,False
best_book,totals|B|wired_W4_total,prior_week,260,0.6308,1.7667,-0.5134,-0.8653,52.9644,1.6674,258,0.3333,0.9289,-2.9131,-4.9543,,0,0.0,0.0,1.7667,24,-0.2657,1.7288,False
best_book,spreads|C|kmulti_minus_explosive,prior_week,554,0.6056,2.2257,-0.1632,-0.3397,50.3717,-3.5792,271,0.917,3.2711,1.1005,-7.9086,2.3994,189,-1.1671,-7.6762,2.2257,61,0.8986,-2.1978,False
reference,spreads|A|python_football,prior_week,554,0.0307,0.1019,-4.3001,-9.8083,48.3146,-7.3728,271,0.0498,0.1468,-4.1183,3.771,0.0766,2,-0.1487,0.1921,0.1019,2,-0.122,1.404,False
reference,spreads|A|kmulti_success,prior_week,554,0.1083,0.3594,-3.9075,-8.2105,48.6891,-6.6638,271,0.1162,0.401,-3.4753,-1.9891,0.6316,3,-0.2709,-0.0616,0.3594,0,0.0,0.0,False
reference,totals|C|kmulti_minus_pass_epa_total,prior_week,557,0.3007,0.8532,-2.7344,-6.5558,55.0459,4.9955,277,0.2274,0.6446,-3.3013,-0.6072,0.8465,2,-0.1504,1.75,0.8532,1,-0.1228,-1.1028,False
reference,spreads|A|opp_adjusted,prior_week,554,0.1047,0.3653,-3.9013,-8.1187,47.7528,-8.5039,271,0.0572,0.2285,-3.9641,-8.3512,0.356,3,-0.2064,0.0986,0.3653,1,-0.0669,1.3263,False
best_book,spreads|C|kmulti_minus_tempo,prior_week,554,0.6209,2.2864,-0.0368,-0.0773,51.1152,-2.1916,271,0.893,3.1884,1.0246,-6.4662,2.5302,201,-1.2304,-8.5473,2.2864,60,0.9554,-2.0925,False
reference,spreads|A|epa_neutral,prior_week,554,0.0722,0.2201,-4.1467,-8.9969,49.2509,-5.7562,271,0.0351,0.1213,-3.9832,-4.9197,0.6502,3,-0.2753,-0.0725,0.2201,0,0.0,0.0,False
reference,spreads|A|lineup_roster,in_week,554,0.1137,0.4219,-3.6594,-7.2424,48.5019,-7.0502,271,-0.0166,-0.0502,-4.2758,2.4039,0.1749,2,-0.166,0.1868,0.4219,1,-0.1099,0.3537,False
reference,totals|D|pool,prior_week,557,0.2774,0.8143,-2.8696,-6.5769,51.3761,-1.8417,277,0.3394,0.9686,-2.4653,-1.9858,0.7669,3,-0.091,0.5982,0.8143,2,-0.1853,2.1272,False
best_book,spreads|C|kmulti_minus_field_position,prior_week,554,0.6182,2.275,-0.0647,-0.133,51.1152,-2.1925,271,0.8948,3.1911,0.9299,-7.8926,2.4821,200,-1.1997,-7.6803,2.275,62,0.922,-2.5338,False
best_book,spreads|B|dynamic_state,prior_week,554,0.5812,2.1481,-0.2389,-0.5902,52.0446,-0.535,271,0.8487,3.0318,0.7553,-1.8448,2.2417,113,-1.3696,-9.9968,2.1481,48,1.0897,1.5571,False
reference,spreads|A|early_down_eff,prior_week,554,0.0578,0.1849,-4.1919,-9.7893,51.8727,-0.855,271,-0.0203,-0.0771,-4.3425,-9.7486,0.4073,3,-0.2183,0.0688,0.1849,1,-0.062,1.2402,False
best_book,totals|B|wired_W9_total,prior_week,557,0.6795,1.8328,-0.6842,-1.5104,50.4554,-3.3354,277,0.3105,0.8648,-3.0317,-3.2347,1.7869,85,-0.013,3.2333,1.8328,25,-0.2689,1.3156,False
best_book,totals|B|wired_W7_total,prior_week,557,0.5063,1.4272,-1.4451,-3.478,49.1803,-5.69,277,0.3105,0.8648,-3.0317,-3.2347,1.3213,18,-0.0882,2.3828,1.4272,23,-0.1954,2.0898,False
best_book,totals|baseline|always_under,prior_week,557,0.8465,2.4266,0.4073,0.8254,53.2967,1.9732,277,0.796,2.2624,-1.4874,-3.4691,2.5268,256,-0.2076,5.3313,2.4266,188,-0.0814,1.1453,False
best_book,totals|B|wired_W5_total,in_week,557,0.6616,1.7832,-0.7492,-1.5577,50.0917,-3.957,277,0.3105,0.8648,-3.0317,-3.2347,1.8752,86,-0.0304,4.9804,1.7832,25,-0.2586,1.4115,False
best_book,totals|C|kmulti_field_position_total,prior_week,557,0.877,2.4127,0.4481,1.0066,54.3956,4.0304,277,0.8014,2.2771,-1.3878,-4.8081,2.5878,257,-0.2058,9.217,2.4127,190,-0.0835,0.0743,False
best_book,totals|A|kmulti_explosive_total,prior_week,557,0.7603,2.0472,-0.3602,-0.7811,53.1136,1.5562,277,0.4838,1.3597,-2.5179,1.3167,2.3604,113,-0.017,7.3786,2.0472,36,-0.2724,4.3978,False
best_book,totals|A|wired_W13_total,prior_week,557,0.7846,2.1284,-0.0393,-0.0838,53.3945,2.244,277,0.3664,1.0264,-2.9815,-3.796,2.1152,104,0.0606,5.367,2.1284,32,-0.3527,1.359,False
reference,spreads|A|dynamic_state,prior_week,554,0.0776,0.2593,-4.2202,-9.477,46.6292,-10.611,271,0.1347,0.5213,-3.1635,-10.4915,0.4534,3,-0.2291,0.042,0.2593,1,-0.064,1.2758,False
reference,spreads|A|kmulti_turnover,prior_week,554,0.0199,0.079,-4.4576,-9.9539,48.5019,-7.1219,271,0.0609,0.238,-3.9091,-9.7108,0.1024,1,-0.1777,-0.4906,0.079,2,-0.118,1.382,False
reference,spreads|C|nfelo_rating,third_party_bulk,554,0.1191,0.4307,-3.7319,-7.9968,48.5019,-7.2111,271,-0.0314,-0.0888,-4.0094,-0.4898,0.4473,3,-0.2277,0.0456,0.4307,1,-0.0687,1.3576,False
best_book,totals|C|kmulti_pass_epa_total,prior_week,557,0.9452,2.5934,0.8843,1.9405,55.5351,6.1314,277,0.6643,1.8813,-1.8729,2.6405,2.8813,263,0.1003,11.8769,2.5934,207,-0.3969,2.0808,False
reference,spreads|A|wired_W9,prior_week,554,0.083,0.315,-3.9102,-6.6443,51.4981,-1.5054,271,-0.1347,-0.4317,-4.7917,-9.5894,0.3486,3,-0.2046,0.1029,0.315,1,-0.094,0.3027,False
best_book,spreads|C|kmulti_minus_success,prior_week,554,0.5912,2.1753,-0.1972,-0.4083,51.1152,-2.1867,271,0.8764,3.1232,0.9283,-7.3249,2.333,120,-1.1133,-6.8957,2.1753,63,0.8139,-2.0045,False
best_book,totals|C|wired_W12_total,prior_week,557,0.8465,2.4266,0.4073,0.8254,53.2967,1.9732,277,0.8014,2.2725,-1.3035,-8.2115,2.5268,256,-0.2076,5.3313,2.4266,191,-0.0919,-0.9455,False
reference,spreads|B|early_down_eff,prior_week,554,0.0487,0.1644,-4.3032,-8.3423,48.6891,-6.832,271,0.1531,0.5781,-2.7393,-3.4061,0.373,2,-0.2388,-0.7192,0.1644,1,-0.0614,1.2304,False
best_book,totals|B|blend_total,mixed,557,0.9291,2.5364,0.747,1.5265,56.9853,8.9411,277,0.5903,1.6658,-1.6958,-4.8638,2.8695,262,0.129,15.5503,2.5364,223,-0.43,-3.0083,False
best_book,totals|C|kmulti_k2_total,prior_week,557,0.886,2.4356,0.5462,1.1941,53.211,1.8165,277,0.648,1.8298,-1.9575,-9.3147,2.67,260,-0.1357,4.9126,2.4356,207,-0.1658,-2.0606,False
reference,totals|C|kalman_total,prior_week,557,0.2648,0.7654,-2.9364,-7.4696,51.3761,-1.8436,277,0.2852,0.8166,-2.9561,-1.3366,0.9251,5,-0.1772,1.547,0.7654,2,-0.1247,-0.9541,False
reference,spreads|A|success_rate,prior_week,554,0.1715,0.6135,-3.4844,-7.6679,48.6891,-6.7976,271,-0.0092,-0.0327,-4.3941,-4.1885,0.7724,3,-0.3041,-0.1436,0.6135,0,0.0,0.0,False
best_book,totals|B|wired_W1_total,prior_week,204,0.6201,1.7343,-0.5664,-0.8708,57.2139,9.7478,203,0.3054,0.8318,-3.0338,-3.2321,,0,0.0,0.0,1.7343,19,-0.3048,1.1293,False
reference,totals|E|pool,prior_week,557,0.3348,0.9687,-2.6123,-6.1152,53.7615,2.5603,277,0.361,1.0365,-2.3897,-0.6104,1.0741,3,-0.1097,0.7265,0.9687,2,-0.1979,2.2762,False
reference,spreads|A|series_sustain,prior_week,554,0.1498,0.5348,-3.652,-6.733,49.0637,-6.139,271,0.0498,0.183,-3.9671,-4.1277,0.6501,2,-0.3076,-1.0089,0.5348,0,0.0,0.0,False
best_book,totals|C|kmulti_tempo_total,prior_week,557,0.9138,2.5137,0.6889,1.6364,54.8624,4.8872,277,0.6101,1.728,-2.1284,-10.0255,2.634,260,0.2305,11.3745,2.5137,200,-0.5388,-3.0477,False
best_book,spreads|C|second_half_eff,prior_week,554,0.4684,1.7429,-0.8913,-1.9496,50.3717,-3.5682,271,0.6439,2.278,-0.9699,-0.2849,1.9141,102,-1.1423,-11.4877,1.7429,43,0.8334,3.0185,False
best_book,totals|C|wired_W6_total,in_week,557,0.8465,2.4266,0.4073,0.8254,53.2967,1.9732,277,0.7617,2.1622,-1.4894,-6.0855,2.5268,256,-0.2076,5.3313,2.4266,195,-0.1024,-0.0288,False
reference,totals|B|dynamic_state,prior_week,557,0.2469,0.7117,-3.0426,-5.8956,52.4771,0.27,277,-0.0433,-0.1344,-4.7137,0.1239,1.1563,3,-0.1389,1.7067,0.7117,1,-0.1716,1.9487,False
best_book,totals|C|wired_W11_total,prior_week,557,0.8465,2.4266,0.4073,0.8254,53.2967,1.9732,277,0.7906,2.2454,-1.4828,-2.7738,2.5268,256,-0.2076,5.3313,2.4266,189,-0.1048,0.3818,False
reference,spreads|A|massey,prior_week,554,-0.009,-0.0457,-4.6862,-9.9634,49.2509,-5.6842,271,-0.0646,-0.2109,-4.7639,-1.3295,0.2858,2,-0.2172,-0.628,-0.0457,2,-0.0962,1.2622,False
best_book,spreads|B|market_regression,opener,554,0.4097,1.4992,-1.4554,-3.3865,50.2773,-3.545,271,0.6845,2.4433,-0.7674,-6.6181,1.5255,88,-0.9949,1.8546,1.4992,40,0.6805,3.4387,False
best_book,totals|B|weather_total,in_week,557,0.8537,2.3267,0.3346,0.7138,54.1284,3.593,277,0.4567,1.2953,-2.2713,-7.2256,2.5957,252,-0.0449,6.6548,2.3267,58,-0.2714,-1.1574,False
best_book,totals|A|kmulti_tempo_total,prior_week,557,0.7585,2.0523,-0.2364,-0.4885,53.663,2.705,277,0.3664,1.0428,-3.0161,-1.7765,2.0968,106,0.0059,4.7992,2.0523,36,-0.3233,3.9233,False
reference,spreads|E|pool,prior_week,554,0.1191,0.452,-3.8842,-8.2878,50.1873,-4.0181,271,0.0793,0.2748,-3.9462,-9.8253,0.4246,2,-0.2516,-0.7732,0.452,1,-0.0693,1.3677,False
reference,spreads|D|pool,prior_week,554,0.1264,0.4641,-3.814,-8.5429,49.4382,-5.3864,271,0.1937,0.7353,-3.0509,-5.6811,0.4279,2,-0.2524,-0.7767,0.4641,1,-0.0697,1.3735,False
best_book,totals|C|kmulti_rush_epa_total,prior_week,557,0.9183,2.5326,0.6846,1.5245,53.3945,2.1469,277,0.7653,2.1717,-1.5056,-6.1188,2.7356,261,-0.1167,5.0956,2.5326,193,-0.2054,0.0453,False
best_book,totals|B|pace_total,prior_week,557,0.8824,2.409,0.5116,1.0199,55.9633,6.9825,277,0.4549,1.2753,-2.3253,-3.2159,2.678,259,-0.0653,9.7402,2.409,222,-0.2592,-0.3596,False
reference,spreads|A|explosive_pass,prior_week,554,0.0361,0.1119,-4.5597,-9.1281,44.5693,-14.4409,271,-0.1015,-0.3318,-4.7903,-1.2394,0.2267,2,-0.2026,-0.5661,0.1119,2,-0.1238,1.4137,False
best_book,spreads|E|pool,prior_week,554,0.5875,2.1875,-0.182,-0.4182,52.2388,0.0116,271,0.6273,2.3418,-1.0866,-8.1797,2.1394,113,-0.9543,-1.1561,2.1875,62,0.6272,0.6411,False
reference,spreads|C|drive_eff,prior_week,554,0.074,0.2636,-4.1093,-8.0024,47.5655,-8.9147,271,0.19,0.7445,-2.5158,-2.0076,0.4741,2,-0.2639,-0.825,0.2636,1,-0.0641,1.2778,False
reference,spreads|C|melo,prior_week,554,0.0596,0.2102,-4.1669,-8.7785,50.7491,-2.9832,271,0.2454,0.8712,-2.1678,-1.2955,0.4847,2,-0.2665,-0.836,0.2102,1,-0.0627,1.2523,False
best_book,totals|C|sim_total,prior_week,557,0.9093,2.5075,0.5889,1.168,52.9304,1.2724,277,0.7581,2.1358,-1.6873,-3.291,2.7915,259,-0.2618,3.1508,2.5075,195,-0.0684,-0.0222,False
reference,spreads|A|colley,prior_week,554,0.0181,0.0559,-4.5225,-9.3313,49.4382,-5.3201,271,0.0461,0.1851,-4.0381,-2.0632,0.2829,2,-0.2165,-0.6249,0.0559,2,-0.1139,1.3598,False
reference,spreads|A|pythagorean,prior_week,554,0.0,-0.0102,-4.5967,-10.0724,49.0637,-6.0288,271,-0.0498,-0.1551,-4.7841,-1.3326,0.3297,2,-0.2281,-0.6739,-0.0102,2,-0.1024,1.2963,False
reference,spreads|A|kmulti_tempo,prior_week,554,0.1011,0.347,-3.9876,-9.6359,48.1273,-7.8458,271,-0.0351,-0.1339,-4.5545,-8.9522,0.3604,2,-0.2357,-0.706,0.347,1,-0.0988,0.318,False
best_book,spreads|A|explosive,prior_week,554,0.519,1.9353,-0.5776,-1.0528,49.2565,-5.4163,271,0.5074,1.8937,-2.3359,2.4721,1.8365,103,-0.6037,-9.8986,1.9353,40,0.2692,5.2919,False
best_book,spreads|A|rush_eff_matchup,prior_week,554,0.3818,1.4391,-1.2764,-2.6266,51.2059,-1.87,271,0.6439,2.3036,-1.7928,-8.8967,1.237,42,-0.83,-0.8038,1.4391,41,0.4938,0.9769,False
reference,spreads|C|pass_eff_matchup,prior_week,554,0.1065,0.3785,-3.9037,-7.7585,48.8764,-6.5007,271,0.2306,0.831,-2.3525,-0.6112,0.5084,2,-0.2724,-0.8608,0.3785,1,-0.0673,1.3327,False
